datetime,Consumption,Solar Generation,Wind Generation,Hydropower Generation,Pump Hydro Generation,Combined Cycle Generation,Nuclear Generation,Total emissions (tCO2eq),tCO2/MWh,Electricity Price,Electricity Price 24h,Electricity Price 7d,Gas Price,Gas Price 24h,Gas Price 7d
7/8/2019 0:00,733510.2,26672.8,117790.8,32809.4,1515.8,216184,166170,152018.847,0.198,47.75,56.78,50.36,14.3,13.96,14.31
7/9/2019 0:00,730929.4,30795.3,104245.1,32528.1,4109.6,224285.4,166380.4,159500.862,0.21,54.47,47.75,50.66,13.79,14.3,14.92
7/10/2019 0:00,742869.4,33805.4,79516,37168.2,1734.9,240820.8,166558.8,168562.542,0.224,51.12,54.47,51.53,14.24,13.79,15.23
7/11/2019 0:00,775034.7,32679.3,59492.9,51593.8,264,260395.3,167197.4,179384.264,0.234,55.97,51.12,53.88,14.45,14.24,15
7/12/2019 0:00,783730.9,27162.2,63610.8,63798.4,1124.6,274668.1,166604.2,185040.872,0.24,58.29,55.97,58,14.55,14.45,14.59
7/13/2019 0:00,693206.8,27870.7,111861.3,32971.9,908.8,207532.5,165590.4,141746.958,0.195,58.21,58.29,58.08,13.93,14.55,14.05
7/14/2019 0:00,625784.8,32242.1,116594.9,25714.2,172.2,158874,166563.3,117926.374,0.174,54.41,58.21,56.78,13.8,13.93,13.96
7/15/2019 0:00,749811.2,33356.7,122789.2,42248.3,2096.4,217691.1,166253,146853.861,0.189,56.89,54.41,47.75,15.14,13.8,14.3
7/16/2019 0:00,764912.9,32286.8,118038.3,47905.7,833.3,225399.2,166308.4,154374.331,0.198,52.76,56.89,54.47,15.88,15.14,13.79
7/17/2019 0:00,761240.6,30041.6,96777.6,46044,1062.5,225497.3,166621.8,157264.054,0.205,54.99,52.76,51.12,15.08,15.88,14.24
7/18/2019 0:00,757190.3,33482.9,76191.2,42425.6,1030.9,245722.2,166052.2,168821.236,0.219,56,54.99,55.97,14.64,15.08,14.45
7/19/2019 0:00,769616.3,33679.5,85963.3,43459.3,266.7,250729.7,165938.4,171114.393,0.218,53.67,56,58.29,14.18,14.64,14.55
7/20/2019 0:00,701820.2,32984.2,88519.4,36280.7,1220.2,227676,166036.6,157178.927,0.212,53,53.67,58.21,13.37,14.18,13.93
7/21/2019 0:00,649466.1,32028.3,97920.2,31729.9,1033.3,185270.9,165967.8,138422.608,0.2,50.28,53,54.41,13.23,13.37,13.8
7/22/2019 0:00,787846.1,30929.8,121222.8,46809.4,216.3,243715.7,166027.1,174224.055,0.213,57.17,50.28,56.89,15.01,13.23,15.14
7/23/2019 0:00,813150.9,30168.5,110712.7,52330.1,115,269268.5,165679,188728.391,0.227,56.02,57.17,52.76,14.55,15.01,15.88
7/24/2019 0:00,814932.8,32591.3,81600.5,57865.7,679.2,293559.1,165605.6,202531.885,0.241,55.21,56.02,54.99,13.98,14.55,15.08
7/25/2019 0:00,787355.4,33116.3,118391.4,48727.5,978,268793.4,165719.6,182685.396,0.218,50.68,55.21,56,13.66,13.98,14.64
7/26/2019 0:00,762962,31253,102164.6,36012.6,878.3,267031.5,165367.4,179146.388,0.224,54.91,50.68,53.67,13.21,13.66,14.18
7/27/2019 0:00,658134.4,28370,162866.6,26807.3,4596.9,169108.3,166054.4,133838.789,0.184,52.06,54.91,53,11.71,13.21,13.37
7/28/2019 0:00,595861.8,34217.8,87806.2,25609.8,1567.7,171041.4,166019.3,130034.103,0.196,48.14,52.06,50.28,11.55,11.71,13.23
7/29/2019 0:00,717921.3,34844.2,109085.1,30788.7,1227.4,217583.7,166767.3,154203.507,0.205,54.3,48.14,57.17,12.38,11.55,15.01
7/30/2019 0:00,731771.5,34686.7,108010.9,29772.8,2374.9,215046.2,167852,155062.883,0.205,44.61,54.3,56.02,12.29,12.38,14.55
7/31/2019 0:00,718816.3,30986.5,136342,30205.7,1453,221994.3,167193.4,159997.969,0.205,50.17,44.61,55.21,11.74,12.29,13.98
8/1/2019 0:00,741860.1,32863.1,92331.3,30275.5,4352.2,270584,167169.1,178797.102,0.227,50.15,50.17,50.68,12.75,11.74,13.66
8/2/2019 0:00,738020.1,34685,60208,29665.5,3253.6,270599.2,167107.1,177065.551,0.235,50.95,50.15,54.91,13.18,12.75,13.21
8/3/2019 0:00,664890.3,32869.7,55294.1,25013.5,205.3,243849.8,166503.1,157023.532,0.224,51.33,50.95,52.06,12.8,13.18,11.71
8/4/2019 0:00,619888.9,33139.1,59424.6,26071.8,1150.4,205021.1,166621.8,140071.794,0.211,51.2,51.33,48.14,12.81,12.8,11.55
8/5/2019 0:00,726319.1,33104.4,54202.9,30585.8,1403.3,261942.8,166006.2,168270.806,0.229,51.49,51.2,54.3,13.53,12.81,12.38
8/6/2019 0:00,747648,32344.6,67108.7,32627.3,333.4,271134.1,166369.7,174984.893,0.231,51.79,51.49,44.61,13.47,13.53,12.29
8/7/2019 0:00,739041.2,25758.8,92446,32722,818.6,271348.7,166124.6,180224.366,0.236,49.76,51.79,50.17,13.32,13.47,11.74
8/8/2019 0:00,751276.1,32382.2,125298.7,27609.1,800.7,236568.8,165718.3,168472.464,0.213,50.5,49.76,50.15,12.95,13.32,12.75
8/9/2019 0:00,752288,31060.9,194505.6,29835.3,720,190088.7,163447.8,150974.032,0.188,42.6,50.5,50.95,12.53,12.95,13.18
8/10/2019 0:00,676475.7,32786.8,71832.5,28644.5,88,210142.5,165689.4,151087.88,0.217,48.53,42.6,51.33,12.33,12.53,12.8
8/11/2019 0:00,610175.7,30720.5,99121.6,24525.6,2625.2,157253.1,165208.8,121822.835,0.187,47.25,48.53,51.2,11.83,12.33,12.81
8/12/2019 0:00,669944.9,32544.9,133950.5,27150.1,2241.1,186351.7,165606.5,134370.657,0.188,42,47.25,51.49,11.84,11.83,13.53
8/13/2019 0:00,669815.2,31542.8,109059.1,27969.5,5957.7,207320.2,165986,144087.859,0.203,38.45,42,51.79,11.67,11.84,13.47
8/14/2019 0:00,680488.8,33802,64666.3,32672.9,3348.1,226481.7,166918.4,151999.685,0.216,46.56,38.45,49.76,11.67,11.67,13.32
8/15/2019 0:00,621186.8,33854.7,78094,26543.7,1491.2,188772.6,166419.2,135047.975,0.202,45.9,46.56,50.5,11.38,11.67,12.95
8/16/2019 0:00,671433.9,34150.9,56727.6,28987.7,131,217004.9,166415.2,150080.64,0.219,46,45.9,42.6,11.52,11.38,12.53
8/17/2019 0:00,647322.2,33547.8,89832.3,26812.6,619.8,193815.6,166646.7,131754.766,0.192,45.27,46,48.53,11.16,11.52,12.33
8/18/2019 0:00,611280.6,33050.9,107804.8,24933.5,1114.4,149487.6,156091.1,112601.849,0.177,42.8,45.27,47.25,10.9,11.16,11.83
8/19/2019 0:00,700468.2,30761.3,126016.9,28189.8,1165.5,193784.2,164195.8,136928.586,0.19,40,42.8,42,10.93,10.9,11.84
8/20/2019 0:00,700064.5,30205.6,155786.1,26994.6,415.3,189253.4,166068.8,132682.63,0.179,35.58,40,38.45,10.63,10.93,11.67
8/21/2019 0:00,695750.9,26467.9,131538.8,30269.8,8008.7,225430.9,166406,148184.23,0.198,34.36,35.58,46.56,10.82,10.63,11.67
8/22/2019 0:00,705318.7,32720.8,111609.6,34352.9,11146.1,229571.4,166576.4,148881.895,0.2,41.81,34.36,45.9,11.11,10.82,11.38
8/23/2019 0:00,704939.8,33242.3,84773.6,34148.6,10382.5,239613.8,166732.4,154648.344,0.21,41.09,41.81,46,11.3,11.11,11.52
8/24/2019 0:00,644661.7,32822.2,65916.2,26346.2,1518.7,227635.1,166826.2,147010.212,0.212,44.01,41.09,45.27,10.91,11.3,11.16
8/25/2019 0:00,602064.9,30186.8,108364.7,24927.9,905.4,168600.3,166583,120169.067,0.179,43.6,44.01,42.8,10.75,10.91,10.9
8/26/2019 0:00,709868.3,24958,114733.9,36892.9,400,250035.1,166473.1,155982.4,0.208,45.75,43.6,40,11.8,10.75,10.93
8/27/2019 0:00,708846.4,28096.3,32000.7,38709.6,1301,314177.3,158835.2,185004.78,0.247,50.69,45.75,35.58,13.03,11.8,10.63
8/28/2019 0:00,718090.2,32255.5,26449.7,42884.3,3121.3,315329.8,142424.6,186379.319,0.253,51.59,50.69,34.36,13.19,13.03,10.82
8/29/2019 0:00,733137.2,28082.2,61127.2,50139.4,4254.6,296680.5,144240.3,178989.602,0.237,50.99,51.59,41.81,13.27,13.19,11.11
8/30/2019 0:00,740385.5,30941.3,51795.3,49803.7,2385.8,287099.7,163605.7,177009.12,0.231,50.29,50.99,41.09,13.25,13.27,11.3
8/31/2019 0:00,661918.6,31227.5,45728.6,41042,836.3,217870,164273.2,147405.89,0.219,48.29,50.29,44.01,11.44,13.25,10.91
9/1/2019 0:00,614310.5,28431.6,121405.8,22922.4,3727.1,153210.9,166396.2,119072.958,0.18,46.53,48.29,43.6,10.82,11.44,10.75
9/2/2019 0:00,722623,29344.7,213260.8,31006.1,4777.9,166175.6,166366,134873.207,0.17,33,46.53,45.75,10.75,10.82,11.8
9/3/2019 0:00,753119.5,31113.1,103049.1,42968.7,3831,242703.3,165549.3,168349.272,0.22,33.75,33,50.69,11.49,10.75,13.03
9/4/2019 0:00,758584.4,31097.7,106502.5,42809.5,1672.5,237845.9,166784.6,166653.853,0.217,46.19,33.75,51.59,10.84,11.49,13.19
9/5/2019 0:00,736578.2,29205.1,233788.4,25510.1,1491,132373.4,166435.8,117736.855,0.156,38.77,46.19,50.99,9.64,10.84,13.27
9/6/2019 0:00,712431.2,29575.8,243111.6,24162.6,5709.4,130669.2,166244.4,116338.211,0.151,31.75,38.77,50.29,9.13,9.64,13.25
9/7/2019 0:00,633432.5,29047.7,213010,24943.7,4118.6,107031.5,166667,102526.19,0.146,32.01,31.75,48.29,8.44,9.13,11.44
9/8/2019 0:00,585694.8,27665.1,130870.5,21349,2624.6,133387.8,166875.4,113019.157,0.18,34.46,32.01,46.53,8.93,8.44,10.82
9/9/2019 0:00,682693.9,29855.2,87035.3,42534.4,3619.8,223565.2,167115.4,157635.464,0.217,46.77,34.46,33,10.94,8.93,10.75
9/10/2019 0:00,687861.4,29256.6,281888.4,33353,12976.4,82872.6,167231.2,108212.893,0.139,33.01,46.77,33.75,10.24,10.94,11.49
9/11/2019 0:00,655253,26063.2,250367.6,39872,7265.3,80394.7,167331,108071.499,0.146,31.25,33.01,46.19,10.07,10.24,10.84
9/12/2019 0:00,678937.6,23397.5,157334.5,44662.6,4220.1,153067.1,167574,135368.408,0.19,32.9,31.25,38.77,10.35,10.07,9.64
9/13/2019 0:00,667394,19272.6,173873.2,38186.9,4991.9,153393,167650.2,137773.013,0.193,33.8,32.9,31.75,11.29,10.35,9.13
9/14/2019 0:00,598224.3,18152,146787.4,23885.9,946.7,120969.9,165089.6,112740.209,0.177,39.7,33.8,32.01,10.86,11.29,8.44
9/15/2019 0:00,563475.3,21117.3,98509,22844.6,2217.9,133505.3,167488.8,113040.591,0.187,40,39.7,34.46,11,10.86,8.93
9/16/2019 0:00,681894.2,26345.9,39285.1,58938.6,3832.4,260693.6,167507.2,170656.451,0.237,44.86,40,46.77,14.11,11,10.94
9/17/2019 0:00,701971.6,25039.5,35702.7,60699.7,4014.7,263207.2,167412.8,171880.882,0.239,50.51,44.86,33.01,14.73,14.11,10.24
9/18/2019 0:00,703500.2,27985.6,34288,42773.9,1209.4,265459.7,167487.8,174795.792,0.243,50.4,50.51,31.25,14.58,14.73,10.07
9/19/2019 0:00,704026.1,28864,39799.7,50901.7,2874.3,267719.8,167443.9,174958.389,0.24,50.34,50.4,32.9,14.57,14.58,10.35
9/20/2019 0:00,696029.7,19399,102073.4,36548.3,2292.9,250760.8,167729,170494.853,0.227,50.34,50.34,33.8,13.72,14.57,11.29
9/21/2019 0:00,617928.7,18606.6,146814.3,20954,2464.2,146698.2,164918.4,124377.771,0.191,47.5,50.34,39.7,11.35,13.72,10.86
9/22/2019 0:00,566023.8,25516.1,156295.1,21000.6,694.1,126561.5,167242.2,113611.573,0.177,35.55,47.5,40,11.38,11.35,11
9/23/2019 0:00,664434.6,29644,107671.3,29259.9,648.7,214545.9,166618.8,152705.775,0.211,48.99,35.55,44.86,12.72,11.38,14.11
9/24/2019 0:00,685834.4,30696,156442.5,28769.4,2261.5,197983.6,166403.4,146434.433,0.192,39.07,48.99,50.51,13.19,12.72,14.73
9/25/2019 0:00,697083.4,30505.7,108057.3,29995.9,1411.1,226910.2,166137.3,157705.642,0.213,39,39.07,50.4,13.52,13.19,14.58
9/26/2019 0:00,697016.4,31990.4,59630.2,30525.8,306.2,238304,166026,161157.255,0.225,49.59,39,50.34,13.81,13.52,14.57
9/27/2019 0:00,694859.8,32301.7,53405.2,28986,569,245001.7,165872.2,164541.495,0.232,49.56,49.59,50.34,14.33,13.81,13.72
9/28/2019 0:00,615549.2,31407.2,39298.2,26186.4,1572,217528.3,163636.9,145650.326,0.225,49.69,49.56,47.5,13.3,14.33,11.35
9/29/2019 0:00,562799.3,32330.3,97772.4,24925.1,70.9,133744.7,165798.7,111402.277,0.18,48.69,49.69,35.55,13.23,13.3,11.38
9/30/2019 0:00,676207.1,31516.3,54554.1,36398.6,694,227911.9,165524.6,156373.509,0.229,50.29,48.69,48.99,13.95,13.23,12.72
10/1/2019 0:00,698343.2,30966.4,144808.1,23424.5,1835.9,191458.2,165164.4,143104.797,0.198,50.59,50.29,39.07,12.69,13.95,13.19
10/2/2019 0:00,690737.6,31365.2,162636.3,21457.2,1130.6,193813.9,164475,143587.844,0.194,36.25,50.59,39,11.91,12.69,13.52
10/3/2019 0:00,680809.2,30740.7,111710.7,26260.8,711.7,205850.8,164580.8,147705.534,0.209,50.25,36.25,49.59,12.43,11.91,13.81
10/4/2019 0:00,678189.5,32382.2,51837.1,28511.7,1551.5,219044.6,164336.4,154290.526,0.23,50.8,50.25,49.56,13.61,12.43,14.33
10/5/2019 0:00,606070.9,31850.1,48700.1,17129.3,1102.3,198952.2,160200.8,139085.078,0.225,53.89,50.8,49.69,13.16,13.61,13.3
10/6/2019 0:00,558942.7,29809.8,87048.2,18158.9,1820.6,151183.2,141118.8,116835.926,0.2,51.12,53.89,48.69,12.93,13.16,13.23
10/7/2019 0:00,666012,29293,108829.7,24416.1,2545.1,223692.3,142561.4,152579.185,0.218,51,51.12,50.29,14.71,12.93,13.95
10/8/2019 0:00,690649.6,29656.6,69886.6,26699.1,4468.4,224859.4,142537.2,158121.785,0.237,57.5,51,50.59,14.37,14.71,12.69
10/9/2019 0:00,675219.9,30203.6,83326.2,18571.3,6196.4,218889.7,142682.4,162336.087,0.242,48.8,57.5,36.25,13.87,14.37,11.91
10/10/2019 0:00,684008,28257.7,91877,21067.4,9027.5,232506.2,142601.2,163745.122,0.237,44.04,48.8,50.25,12.85,13.87,12.43
10/11/2019 0:00,675449.7,24889.7,110044.1,18154.4,12455.9,225260.1,142541.2,162092.555,0.233,52.45,44.04,50.8,12,12.85,13.61
10/12/2019 0:00,582785.8,21649.7,185838.4,12400.8,7073.4,113357.6,142710,109390.81,0.171,47.1,52.45,53.89,12.06,12,13.16
10/13/2019 0:00,554273.7,27988.9,179621,14106.7,4980.2,86439.6,142869.1,98492.097,0.16,35.86,47.1,51.12,12.01,12.06,12.93
10/14/2019 0:00,664526.1,20048.7,245762.9,13277.8,4858,145061.8,142643,128144.45,0.173,41.01,35.86,51,12.16,12.01,14.71
10/15/2019 0:00,668112.9,29404.9,206360,16484.2,12317.6,194691.8,142695.7,152963.915,0.2,31.95,41.01,57.5,13.1,12.16,14.37
10/16/2019 0:00,671460.1,28766,155060.5,16756.7,6524.7,179685.1,142720.4,147619.393,0.21,41.07,31.95,48.8,13.41,13.1,13.87
10/17/2019 0:00,673556.6,23604.3,136574.5,24863.8,4251.6,198400.9,143351.8,153154.54,0.218,44.07,41.07,44.04,13.58,13.41,12.85
10/18/2019 0:00,661984.4,20783.7,128681.3,24126.2,5843.7,196440.9,143485,143889.884,0.213,45.21,44.07,52.45,13.02,13.58,12
10/19/2019 0:00,600684.1,20314.2,148848.8,18624.3,2735.9,144566.4,143101.4,119006.035,0.191,50.29,45.21,47.1,12.36,13.02,12.06
10/20/2019 0:00,553901.9,19758.3,133033.3,23907.7,1245.1,136538.3,143159.2,114322.487,0.19,37,50.29,35.86,12.7,12.36,12.01
10/21/2019 0:00,657849.1,24754.3,29366.4,47921.1,1831.6,222343.2,143141,170707.076,0.26,55.05,37,41.01,13.52,12.7,12.16
10/22/2019 0:00,688870.3,14357.1,147234.1,43187.3,7047.5,199384.1,143546.2,168351.803,0.232,52.25,55.05,31.95,14.08,13.52,13.1
10/23/2019 0:00,692685,13274.2,148845.3,41503,5439.9,179996.3,142905.4,155700.04,0.224,37.3,52.25,41.07,13.99,14.08,13.41
10/24/2019 0:00,687042.8,24191.1,175442.1,34772.3,3408.8,160371.3,142253.7,145761.914,0.201,41.81,37.3,44.07,13.72,13.99,13.58
10/25/2019 0:00,677166.7,28242,107607.8,29475.8,2353.4,182424.4,142524.7,152441.105,0.221,51,41.81,45.21,13.31,13.72,13.02
10/26/2019 0:00,597681.7,29901.1,100800,24097.5,1878,147676.2,143130,132433.923,0.211,50.03,51,50.29,12.93,13.31,12.36
10/27/2019 0:00,577759,25719.6,60967,28128.7,4858.8,169361.9,149152.6,146919.78,0.241,49,50.03,37,13.05,12.93,12.7
10/28/2019 0:00,661370.2,19910.2,60347.6,39303.8,5276.3,190012.7,143458.3,156906.667,0.246,52.98,43.95,53.99,13.89,13.05,13.52
10/29/2019 0:00,679237.4,23570,71152.4,43080.9,7970.2,208075,143380.1,162700.283,0.242,53.1,52.98,51.05,13.99,13.89,14.08
10/30/2019 0:00,678630.8,19989.1,101431.8,39651,6340.8,207476.3,140480.4,157132.788,0.23,49,53.1,33.5,13.59,13.99,13.99
10/31/2019 0:00,668796.4,17304.8,152572.3,32515.4,16366.7,170695.8,135318.1,138404.732,0.204,45,49,39.21,11.98,13.59,13.72
11/1/2019 0:00,575710.5,17537.5,260611.8,21595.6,11728.6,61276.9,135488.3,79961.38,0.124,42.1,45,51.48,9.04,11.98,13.31
11/2/2019 0:00,574140,18135.1,314059.9,19778.2,5953.8,45882.8,129594.3,74436.45,0.111,27.31,42.1,47,9.13,9.04,12.93
11/3/2019 0:00,550750.2,18474.7,362936.7,21896.3,2718.6,31697.4,116972.7,68160.22,0.1,16.45,27.31,43.95,8.84,9.13,13.05
11/4/2019 0:00,664209.6,17197.2,353355.1,27475.4,5508,64416.9,119615.6,88840.409,0.121,12.1,16.45,52.98,7.8,8.84,13.89
11/5/2019 0:00,684670,19880.2,334592,30970.2,8893.2,98619.5,119687.6,102104.139,0.134,21.53,12.1,53.1,10.06,7.8,13.99
11/6/2019 0:00,689370.9,23153.2,230996.6,51690.8,5528.6,185813.4,120186.3,137520.788,0.179,36.97,21.53,49,12.17,10.06,13.59
11/7/2019 0:00,700233.4,19045.6,249873.2,52732.4,2906.3,124743.5,119388,118250.926,0.16,39.07,36.97,45,12.2,12.17,11.98
11/8/2019 0:00,710757.5,24519.6,307625.1,55613,7265.6,105811.4,112395.6,107399.583,0.137,36.94,39.07,42.1,12.72,12.2,9.04
11/9/2019 0:00,638409.8,21036.9,257700.9,56778.6,4861.9,100131.1,95566.7,96196.715,0.139,42.63,36.94,27.31,12.64,12.72,9.13
11/10/2019 0:00,592769.4,19245.8,300081.9,54036.1,2619.3,56213.7,95634.7,79029.607,0.118,34.31,42.63,16.45,12.59,12.64,8.84
11/11/2019 0:00,721703.3,12456.7,221559.1,55634.6,1917.3,151885.4,95603,130532.326,0.184,41.83,34.31,12.1,14.7,12.59,7.8
11/12/2019 0:00,734119.2,22960.3,225867.9,62902,5033.8,181848.9,95788.2,142486.294,0.184,47.92,41.83,21.53,14.55,14.7,10.06
11/13/2019 0:00,733518.6,18884,250672.7,64686.4,8754.8,175873.9,95731.8,142680.754,0.18,42.92,47.92,36.97,14.42,14.55,12.17
11/14/2019 0:00,750435.5,12889.8,306430.6,74353.4,1020.3,155147.3,97096,138186.641,0.169,39.6,42.92,39.07,14.31,14.42,12.2
11/15/2019 0:00,751822.2,18779.9,225478.8,75519.1,2562.2,186479.7,103044.5,148791.266,0.188,43.01,39.6,36.94,14.57,14.31,12.72
11/16/2019 0:00,673668.4,25127.6,162164.4,72179.8,747.2,163549.9,109972.8,129424.643,0.184,48.07,43.01,42.63,14.34,14.57,12.64
11/17/2019 0:00,635929,10225.3,222359.1,65872.5,1986,108580.5,118366,105660.218,0.154,45.07,48.07,34.31,13.96,14.34,12.59
11/18/2019 0:00,745213.5,22496.8,188868.8,73835.6,2583.9,204160.7,119457.4,152964.767,0.194,43.28,45.07,41.83,15.69,13.96,14.7
11/19/2019 0:00,770009.8,17960.1,98157.1,89156.1,967.2,260892.3,119788.8,188226.983,0.241,51.52,43.28,47.92,15.87,15.69,14.55
11/20/2019 0:00,778199,11753.6,110849.5,96925.3,4730.4,256639.7,119859.6,200811.547,0.251,56.94,51.52,42.92,16.15,15.87,14.42
11/21/2019 0:00,776672.8,8691.3,142273.3,97923.9,2295.5,238270.2,119882.4,196465.533,0.242,47.88,56.94,39.6,15.79,16.15,14.31
11/22/2019 0:00,770041.1,5663.4,292348.8,78348.4,8855.6,126101.7,119973.6,118674.918,0.146,50.54,47.88,43.01,14.74,15.79,14.57
11/23/2019 0:00,665662,18183.8,349487.4,77215.2,16036.4,54654.3,119987.7,86317.073,0.11,35.47,50.54,48.07,13.63,14.74,14.34
11/24/2019 0:00,617026.9,18272.4,262497,80436.4,3112.1,74981.5,119983.1,90735.541,0.126,42.65,35.47,45.07,13.75,13.63,13.96
11/25/2019 0:00,733194.4,11161.4,244325.2,89127.1,7773.4,164678.8,119956.7,129103.681,0.159,38.19,42.65,43.28,15.48,13.75,15.69
11/26/2019 0:00,741076.7,12184.8,271555.1,84504.3,1474.1,123799.7,119966.4,115806.035,0.147,39.07,38.19,51.52,15.4,15.48,15.87
11/27/2019 0:00,728887.9,15700,309707.3,83798,8008.5,74211.2,119971.1,96043.312,0.122,36.2,39.07,56.94,14.98,15.4,16.15
11/28/2019 0:00,731638.4,14507.9,254419.8,92274.4,17092.4,85159.3,119623.2,102502.758,0.136,31.73,36.2,47.88,14.64,14.98,15.79
11/29/2019 0:00,719922.3,14245.5,130912.7,100424.3,2165.7,178766.7,119906.3,139715.663,0.193,40.12,31.73,50.54,15.26,14.64,14.74
11/30/2019 0:00,638906.2,17456.7,191869.9,88041.1,4856.2,90619.6,119911.2,104130.878,0.15,43,40.12,35.47,14.06,15.26,13.63
12/1/2019 0:00,608270.5,13507.2,134961.8,94561.8,716.9,80802.1,119925.6,97949.273,0.161,38.55,43,42.65,14.52,14.06,13.75
12/2/2019 0:00,725843.9,12185.5,261561.3,95214.3,3628,99932.1,119896.8,116324.083,0.15,42.7,38.55,38.19,14.76,14.52,15.48
12/3/2019 0:00,747011.2,14395.6,167400,112918.9,4943.5,166852,119868,147507.265,0.189,39.06,42.7,39.07,15.28,14.76,15.4
12/4/2019 0:00,755787,12387,134775.1,128001.7,11784.7,179523.3,119992.8,154800.684,0.201,55.76,39.06,36.2,15.08,15.28,14.98
12/5/2019 0:00,749568.1,15405.8,170561.9,131381,4916.7,149701,120012,143833.238,0.184,46.17,55.76,31.73,14.36,15.08,14.64
12/6/2019 0:00,652164.9,19146.2,53096.3,119963.9,5410.7,166229,120254.5,138136.401,0.209,47.32,46.17,40.12,13.94,14.36,15.26
12/7/2019 0:00,639149.6,21307,40148.1,109722.7,7273.4,162194.7,126950.3,133257.411,0.209,47.68,47.32,43,13.82,13.94,14.06
12/8/2019 0:00,612805.6,17439.4,124503.8,99617.1,9163.7,97926.9,130322.1,108567.804,0.17,44.85,47.68,38.55,13.2,13.82,14.52
12/9/2019 0:00,687962.4,17884.6,200743.7,98938.1,11804.1,117085.2,141826.7,120421.545,0.159,35.7,44.85,42.7,13.4,13.2,14.76
12/10/2019 0:00,747094.7,21679.6,160504.1,102953.2,16195.2,172785.3,145174.2,143280.799,0.181,42.67,35.7,39.06,13.45,13.4,15.28
12/11/2019 0:00,759230.9,14733.8,245073.4,97151,14195.8,132920.5,145060.6,119512.497,0.146,39.75,42.67,55.76,13.5,13.45,15.08
12/12/2019 0:00,771725.2,10116.4,359855.6,87173.8,9934.6,63997.8,145052.6,92103.048,0.108,37,39.75,46.17,12.94,13.5,14.36
12/13/2019 0:00,745656.3,10684.1,406145.4,87782,8169.4,36927.2,144701,73582.802,0.087,21.01,37,47.32,12.45,12.94,13.94
12/14/2019 0:00,656163.5,13287.6,304823.5,96723.5,9326.6,32760.8,140899.6,67081.26,0.09,26.75,21.01,47.68,11.83,12.45,13.82
12/15/2019 0:00,617955.6,15381,186623.4,100356.9,22948.7,41055.7,145317.8,71409.143,0.112,26.2,26.75,44.85,11.73,11.83,13.2
12/16/2019 0:00,737549.4,11584.5,236355.5,108560.6,11680,95489.6,145344.2,102402.028,0.131,39.53,26.2,35.7,12.17,11.73,13.4
12/17/2019 0:00,749559.9,12567,113642.3,131201.5,20031.5,136112.3,145401.3,119860.851,0.169,32.71,39.53,42.67,12.68,12.17,13.45
12/18/2019 0:00,747757.9,16584.7,206589,134782.7,13251.2,100418.8,145401.4,106191.928,0.138,37.01,32.71,39.75,12.07,12.68,13.5
12/19/2019 0:00,746306.5,8105,321065.8,133426.2,9578,33028.9,145378.2,74604.703,0.094,15,37.01,37,10.64,12.07,12.94
12/20/2019 0:00,704637.5,5998.6,314270.6,146687.9,24957.6,20377.3,144212.1,68024.028,0.086,4.72,15,21.01,9.85,10.64,12.45
12/21/2019 0:00,622918.1,10004.5,275985.2,159612.1,22231,29050.6,105777.1,58817.665,0.088,2.38,4.72,26.75,10.09,9.85,11.83
12/22/2019 0:00,577708.3,15170.9,258416.7,150153.8,11569.1,26100,104649.6,52785.737,0.08,0.51,2.38,26.2,10.24,10.09,11.73
12/23/2019 0:00,630452.5,20545.2,214504.2,147595.6,7318.3,48256.6,126795.6,72939.243,0.103,5.02,0.51,39.53,9.86,10.24,12.17
12/24/2019 0:00,574508.4,22667.2,118309.8,151723.1,7542.4,36189.9,151324.7,62065.926,0.099,7,5.02,32.71,9.23,9.86,12.68
12/25/2019 0:00,499773.5,21431.6,82614.4,152228.4,5373.2,52515.3,156034,60802.158,0.102,12.28,7,37.01,8.95,9.23,12.07
12/26/2019 0:00,586212.8,19510.2,114986.6,151723.2,24957.6,59033.9,156955.2,74227.185,0.115,12,12.28,15,8.38,8.95,10.64
12/27/2019 0:00,631064.3,22075.4,75594.4,152827,22231,74947.8,164014.3,88911.899,0.136,27.47,12,4.72,9.09,8.38,9.85
12/28/2019 0:00,603280.6,24539.9,61064.1,154032.1,11569.1,66119,169930.8,83754.132,0.132,30.17,27.47,2.38,10.07,9.09,10.09
12/29/2019 0:00,577293.9,21938.8,53488,150525.7,7318.3,68835.3,170455.7,84548.705,0.137,30.6,30.17,0.51,11.59,10.07,10.24
12/30/2019 0:00,646302.8,20074.5,47682,141173,7542.4,90572.5,170488.1,100025.474,0.156,33.1,30.6,5.02,12.64,11.59,9.86
12/31/2019 0:00,617285.8,21866.1,39442.6,141747,5373.2,102006.9,170446.9,97366.638,0.154,37.55,33.1,7,11.8,12.64,9.23
1/1/2020 0:00,545541.3,25103.5,25824.1,134110,3959.6,99977.9,170453.2,78522.792,0.148,41.88,37.55,12.28,,11.8,8.95
1/2/2020 0:00,682281,22681.6,74657.6,137768.4,13477,126232.9,170430,96965.337,0.159,35.4,41.88,12,,11.27,8.38
1/3/2020 0:00,713967.8,17772.2,88467.3,129449.8,12229.9,103894.7,170340.2,90407.984,0.156,32.05,35.4,27.47,,11.61,9.09
1/4/2020 0:00,655657.7,22157.3,125676.8,120941.5,2026.9,66306.7,170418.2,73819.617,0.132,38.01,32.05,30.17,,11.68,10.07
